major_area_code,completion_dttm,station_code,species_code,number_sampled_num,length_num,sex_code,maturity_stage_code
5,23JUN2016:12:56:00.000,213,9605,1,112,1,
5,23JUN2016:12:56:00.000,213,9605,1,113,1,
5,23JUN2016:12:56:00.000,213,9605,1,75,2,1
8,27JUN2016:10:35:00.000,324,9605,1,132,2,2
8,27JUN2016:10:35:00.000,324,9605,1,121,2,2
8,27JUN2016:10:35:00.000,324,9605,1,111,2,2
8,27JUN2016:10:35:00.000,324,9605,1,119,2,2
8,27JUN2016:10:35:00.000,324,9605,1,114,2,2
8,27JUN2016:10:35:00.000,324,9605,1,111,2,2
8,27JUN2016:10:35:00.000,324,9605,1,125,2,2
8,27JUN2016:10:35:00.000,324,9605,1,140,1,
6,27JUN2016:10:42:00.000,189,9605,1,150,2,8
3,27JUN2016:16:15:00.000,258,9605,1,124,2,2
9,27JUN2016:16:21:00.000,52,9605,1,178,1,
9,27JUN2016:16:21:00.000,52,9605,1,136,1,
9,27JUN2016:17:31:00.000,65,9605,1,110,1,
9,27JUN2016:17:31:00.000,65,9605,1,135,2,2
9,27JUN2016:17:31:00.000,65,9605,1,132,2,2
9,27JUN2016:17:31:00.000,65,9605,1,131,2,2
9,27JUN2016:18:07:00.000,62,9605,1,156,1,
9,27JUN2016:18:07:00.000,62,9605,1,170,1,
9,27JUN2016:18:07:00.000,62,9605,1,170,2,2
9,27JUN2016:18:52:00.000,46,9605,1,136,1,
9,27JUN2016:18:52:00.000,46,9605,1,166,2,2
9,27JUN2016:18:52:00.000,46,9605,1,170,2,2
9,27JUN2016:18:52:00.000,46,9605,1,138,1,
9,27JUN2016:18:52:00.000,46,9605,1,113,1,
9,27JUN2016:18:52:00.000,46,9605,1,83,2,1
3,28JUN2016:14:20:00.000,408,9605,1,155,2,3
8,29JUN2016:09:50:00.000,331,9605,1,131,1,
8,29JUN2016:09:50:00.000,331,9605,1,89,1,
1,29JUN2016:10:15:00.000,133,9605,1,57,1,
19,01JUL2016:11:12:00.000,1520,9605,1,142,2,3
19,01JUL2016:11:12:00.000,1520,9605,1,154,2,4
6,07JUL2016:09:40:00.000,85,9605,1,126,1,
6,07JUL2016:09:40:00.000,85,9605,1,28,,
6,07JUL2016:10:06:00.000,84,9605,1,151,1,
6,07JUL2016:10:06:00.000,84,9605,1,42,,
6,07JUL2016:10:06:00.000,84,9605,1,32,,
6,07JUL2016:10:06:00.000,84,9605,1,30,,
6,07JUL2016:11:28:00.000,171,9605,1,152,2,8
6,07JUL2016:11:28:00.000,171,9605,1,132,1,
4,08JUL2016:11:30:00.000,247,9605,1,145,2,2
4,08JUL2016:11:30:00.000,247,9605,1,118,1,
2,11JUL2016:10:38:00.000,290,9605,1,107,1,
3,11JUL2016:13:33:00.000,476,9605,1,156,2,2
3,11JUL2016:13:33:00.000,476,9605,1,131,2,2
3,11JUL2016:16:17:00.000,176,9605,1,171,2,2
3,11JUL2016:16:17:00.000,176,9605,1,88,1,
4,12JUL2016:09:53:00.000,44,9605,1,167,1,
4,12JUL2016:09:53:00.000,44,9605,1,163,1,
4,12JUL2016:09:53:00.000,44,9605,1,97,1,
4,12JUL2016:09:53:00.000,44,9605,1,112,1,
4,12JUL2016:09:53:00.000,44,9605,1,132,1,
4,12JUL2016:09:53:00.000,44,9605,1,51,2,1
4,12JUL2016:09:53:00.000,44,9605,1,65,2,
4,12JUL2016:09:53:00.000,44,9605,1,50,1,
4,12JUL2016:09:53:00.000,44,9605,1,67,2,1
4,12JUL2016:09:53:00.000,44,9605,1,73,1,
4,12JUL2016:09:53:00.000,44,9605,1,96,1,
4,12JUL2016:09:53:00.000,44,9605,1,56,1,
4,12JUL2016:09:53:00.000,44,9605,1,54,1,
4,12JUL2016:09:53:00.000,44,9605,1,124,1,
4,12JUL2016:09:53:00.000,44,9605,1,89,1,
4,12JUL2016:09:53:00.000,44,9605,1,50,1,
4,12JUL2016:09:53:00.000,44,9605,1,88,1,
4,12JUL2016:09:53:00.000,44,9605,1,41,,
4,12JUL2016:09:53:00.000,44,9605,1,59,1,
4,12JUL2016:09:53:00.000,44,9605,1,142,2,2
3,12JUL2016:10:43:00.000,342,9605,1,160,2,3
3,12JUL2016:10:43:00.000,342,9605,1,121,2,2
7,12JUL2016:11:03:00.000,268,9605,1,121,1,
7,12JUL2016:11:03:00.000,268,9605,1,98,2,1
7,12JUL2016:11:03:00.000,268,9605,1,126,2,2
7,12JUL2016:11:03:00.000,268,9605,1,63,1,
7,12JUL2016:11:03:00.000,268,9605,1,106,2,2
7,12JUL2016:11:03:00.000,268,9605,1,138,2,2
4,12JUL2016:11:42:00.000,97,9605,1,143,2,2
4,12JUL2016:11:42:00.000,97,9605,1,56,1,
4,12JUL2016:11:42:00.000,97,9605,1,66,2,1
4,12JUL2016:11:53:00.000,18,9605,1,56,1,
4,12JUL2016:11:53:00.000,18,9605,1,84,2,1
4,12JUL2016:11:53:00.000,18,9605,1,67,1,
4,12JUL2016:11:53:00.000,18,9605,1,64,2,1
4,12JUL2016:11:53:00.000,18,9605,1,63,1,
3,12JUL2016:12:16:00.000,268,9605,1,149,2,2
3,12JUL2016:12:16:00.000,268,9605,1,98,2,1
3,12JUL2016:12:16:00.000,268,9605,1,83,2,1
4,12JUL2016:13:15:00.000,41,9605,1,89,2,1
4,12JUL2016:13:15:00.000,41,9605,1,157,1,
4,12JUL2016:13:15:00.000,41,9605,1,108,1,
4,12JUL2016:13:15:00.000,41,9605,1,184,1,
4,12JUL2016:13:15:00.000,41,9605,1,41,,
4,12JUL2016:13:15:00.000,41,9605,1,38,,
4,12JUL2016:13:56:00.000,157,9605,1,143,1,
4,12JUL2016:13:56:00.000,157,9605,1,148,1,
4,12JUL2016:13:56:00.000,157,9605,1,133,2,2
9,12JUL2016:14:10:00.000,60,9605,1,135,2,2
9,12JUL2016:14:10:00.000,60,9605,1,141,2,2
9,12JUL2016:14:10:00.000,60,9605,1,148,1,
4,12JUL2016:15:08:00.000,67,9605,1,83,1,
4,12JUL2016:15:08:00.000,67,9605,1,99,1,
4,12JUL2016:15:08:00.000,67,9605,1,157,2,2
9,12JUL2016:15:20:00.000,86,9605,1,175,2,2
3,12JUL2016:15:55:00.000,303,9605,1,97,2,2
3,12JUL2016:15:55:00.000,303,9605,1,173,1,
3,12JUL2016:15:55:00.000,303,9605,1,165,2,2
3,12JUL2016:15:55:00.000,303,9605,1,22,,
18,12JUL2016:16:26:00.000,491,9605,1,134,2,4
4,12JUL2016:17:17:00.000,109,9605,1,138,2,2
4,12JUL2016:17:17:00.000,109,9605,1,155,1,
4,12JUL2016:17:17:00.000,109,9605,1,138,1,
4,12JUL2016:17:17:00.000,109,9605,1,123,2,2
5,13JUL2016:07:21:00.000,264,9605,1,98,2,2
5,13JUL2016:07:21:00.000,264,9605,1,131,2,3
5,13JUL2016:07:21:00.000,264,9605,1,143,2,3
5,13JUL2016:07:21:00.000,264,9605,1,122,2,3
5,13JUL2016:07:52:00.000,238,9605,1,158,1,
5,13JUL2016:07:52:00.000,238,9605,1,144,2,3
21,13JUL2016:08:38:00.000,3221,9605,1,170,2,2
5,13JUL2016:08:59:00.000,66,9605,1,153,1,
5,13JUL2016:08:59:00.000,66,9605,1,154,1,
5,13JUL2016:08:59:00.000,66,9605,1,203,1,
5,13JUL2016:08:59:00.000,66,9605,1,111,1,
5,13JUL2016:08:59:00.000,66,9605,1,54,2,1
5,13JUL2016:08:59:00.000,66,9605,1,38,,
5,13JUL2016:10:06:00.000,87,9605,1,49,,
5,13JUL2016:10:06:00.000,87,9605,1,140,2,2
5,13JUL2016:10:06:00.000,87,9605,1,164,1,
5,13JUL2016:10:06:00.000,87,9605,1,97,2,1
5,13JUL2016:10:06:00.000,87,9605,1,74,1,
5,13JUL2016:10:06:00.000,87,9605,1,75,2,2
5,13JUL2016:10:06:00.000,87,9605,1,73,1,
7,13JUL2016:10:15:00.000,62,9605,1,171,1,
5,13JUL2016:10:56:00.000,139,9605,1,196,1,
5,13JUL2016:10:56:00.000,139,9605,1,83,2,1
5,13JUL2016:10:56:00.000,139,9605,1,201,1,
5,13JUL2016:10:56:00.000,139,9605,1,82,2,1
5,13JUL2016:10:56:00.000,139,9605,1,60,2,1
5,13JUL2016:10:56:00.000,139,9605,1,168,1,
5,13JUL2016:10:56:00.000,139,9605,1,72,2,1
5,13JUL2016:12:21:00.000,213,9605,1,46,,
5,13JUL2016:12:21:00.000,213,9605,1,61,2,1
5,13JUL2016:12:21:00.000,213,9605,1,154,1,
5,13JUL2016:12:21:00.000,213,9605,1,50,2,1
5,13JUL2016:12:21:00.000,213,9605,1,141,1,
5,13JUL2016:12:21:00.000,213,9605,1,178,1,
4,13JUL2016:12:52:00.000,103,9605,1,144,2,2
4,13JUL2016:12:52:00.000,103,9605,1,156,2,2
4,13JUL2016:12:52:00.000,103,9605,1,141,2,2
4,13JUL2016:12:52:00.000,103,9605,1,134,2,2
4,13JUL2016:12:52:00.000,103,9605,1,158,2,2
4,13JUL2016:12:52:00.000,103,9605,1,131,2,2
4,13JUL2016:12:52:00.000,103,9605,1,96,2,1
4,13JUL2016:12:52:00.000,103,9605,1,108,1,
5,13JUL2016:13:07:00.000,215,9605,1,173,1,
2,14JUL2016:08:04:00.000,192,9605,1,23,,
2,14JUL2016:08:58:00.000,158,9605,1,16,,
5,14JUL2016:14:20:00.000,324,9605,1,95,1,
5,14JUL2016:14:20:00.000,324,9605,1,154,2,3
5,14JUL2016:14:20:00.000,324,9605,1,101,1,
5,14JUL2016:14:20:00.000,324,9605,1,75,1,
5,14JUL2016:14:49:00.000,298,9605,1,119,2,2
17,14JUL2016:15:11:00.000,71,9605,1,99,2,1
17,14JUL2016:16:00:00.000,100,9605,1,182,1,
19,18JUL2016:10:41:00.000,1563,9605,1,154,2,4
19,18JUL2016:10:41:00.000,1563,9605,1,135,2,2
3,18JUL2016:11:44:00.000,399,9605,1,154,2,3
3,18JUL2016:12:26:00.000,190,9605,1,155,1,
19,18JUL2016:12:45:00.000,1630,9605,1,163,2,2
19,18JUL2016:12:45:00.000,1630,9605,1,172,2,2
3,18JUL2016:12:59:00.000,233,9605,1,174,1,
3,18JUL2016:12:59:00.000,233,9605,1,107,2,1
8,18JUL2016:13:32:00.000,87,9605,1,53,1,
8,18JUL2016:13:32:00.000,87,9605,1,51,2,1
8,18JUL2016:13:32:00.000,87,9605,1,39,,
8,18JUL2016:13:32:00.000,87,9605,1,31,,
8,18JUL2016:13:32:00.000,87,9605,1,23,,
8,18JUL2016:13:32:00.000,87,9605,1,21,,
8,18JUL2016:13:32:00.000,87,9605,1,20,,
8,18JUL2016:13:32:00.000,87,9605,1,18,,
8,18JUL2016:13:32:00.000,87,9605,1,17,,
8,18JUL2016:13:32:00.000,87,9605,1,14,,
8,18JUL2016:13:32:00.000,87,9605,1,14,,
8,18JUL2016:13:32:00.000,87,9605,1,13,,
19,18JUL2016:13:52:00.000,1567,9605,1,147,2,2
20,19JUL2016:08:13:00.000,2049,9605,1,165,2,3
20,19JUL2016:09:57:00.000,2024,9605,1,171,2,8
8,19JUL2016:11:53:00.000,120,9605,1,25,,
4,19JUL2016:12:42:00.000,93,9605,1,162,1,
4,19JUL2016:12:42:00.000,93,9605,1,156,2,2
4,19JUL2016:12:42:00.000,93,9605,1,147,1,
4,19JUL2016:12:42:00.000,93,9605,1,144,2,2
4,19JUL2016:12:42:00.000,93,9605,1,170,2,2
4,19JUL2016:12:42:00.000,93,9605,1,88,1,
4,19JUL2016:12:42:00.000,93,9605,1,106,1,
4,19JUL2016:12:42:00.000,93,9605,1,69,2,1
4,19JUL2016:14:15:00.000,54,9605,1,154,1,
4,19JUL2016:14:15:00.000,54,9605,1,150,1,
4,19JUL2016:14:15:00.000,54,9605,1,53,1,
4,19JUL2016:14:15:00.000,54,9605,1,140,2,2
4,19JUL2016:14:15:00.000,54,9605,1,90,2,1
4,19JUL2016:14:15:00.000,54,9605,1,142,1,
4,19JUL2016:14:20:00.000,219,9605,1,132,2,2
4,19JUL2016:14:20:00.000,219,9605,1,46,,
1,20JUL2016:08:22:00.000,105,9605,1,32,,
5,20JUL2016:10:30:00.000,173,9605,1,155,1,
5,20JUL2016:10:30:00.000,173,9605,1,166,1,
5,20JUL2016:10:30:00.000,173,9605,1,145,1,
5,20JUL2016:10:30:00.000,173,9605,1,134,2,3
5,20JUL2016:10:30:00.000,173,9605,1,162,2,2
5,20JUL2016:10:30:00.000,173,9605,1,23,,
5,20JUL2016:11:17:00.000,124,9605,1,144,1,
5,20JUL2016:11:17:00.000,124,9605,1,152,2,3
5,20JUL2016:12:08:00.000,122,9605,1,142,1,
5,20JUL2016:13:33:00.000,68,9605,1,78,1,
7,20JUL2016:15:41:00.000,210,9605,1,79,1,
7,20JUL2016:16:44:00.000,228,9605,1,163,1,
7,20JUL2016:18:29:00.000,160,9605,1,55,1,
17,21JUL2016:07:35:00.000,3721,9605,1,172,2,2
17,21JUL2016:08:23:00.000,3705,9605,1,168,2,2
17,21JUL2016:10:18:00.000,3649,9605,1,198,1,
17,21JUL2016:10:18:00.000,3649,9605,1,165,2,2
17,21JUL2016:10:18:00.000,3649,9605,1,160,2,2
18,22JUL2016:09:33:00.000,522,9605,1,64,2,1
18,22JUL2016:09:33:00.000,522,9605,1,145,2,2
18,22JUL2016:10:48:00.000,485,9605,1,65,1,
18,22JUL2016:10:48:00.000,485,9605,1,55,1,
18,22JUL2016:14:01:00.000,424,9605,1,,,
6,25JUL2016:10:48:00.000,142,9605,1,39,,
6,25JUL2016:11:16:00.000,143,9605,1,37,,
6,25JUL2016:12:40:00.000,215,9605,1,145,2,2
6,25JUL2016:12:40:00.000,215,9605,1,63,2,1
6,25JUL2016:12:40:00.000,215,9605,1,38,,
6,25JUL2016:13:17:00.000,231,9605,1,43,,
1,26JUL2016:12:26:00.000,177,9605,1,162,1,
1,26JUL2016:12:26:00.000,177,9605,1,156,1,
1,26JUL2016:12:26:00.000,177,9605,1,151,1,
1,26JUL2016:12:26:00.000,177,9605,1,140,1,
1,26JUL2016:12:26:00.000,177,9605,1,100,2,1
1,26JUL2016:12:26:00.000,177,9605,1,150,2,2
1,26JUL2016:12:26:00.000,177,9605,1,154,2,2
6,28JUL2016:10:26:00.000,33,9605,1,125,1,
6,28JUL2016:10:26:00.000,33,9605,1,16,,
6,28JUL2016:11:02:00.000,41,9605,1,83,2,1
6,28JUL2016:11:02:00.000,41,9605,1,96,2,1
9,28JUL2016:13:05:00.000,52,9605,1,162,1,
9,28JUL2016:13:05:00.000,52,9605,1,144,1,
9,28JUL2016:13:05:00.000,52,9605,1,157,1,
9,28JUL2016:13:05:00.000,52,9605,1,160,2,2
9,28JUL2016:13:05:00.000,52,9605,1,99,2,1
4,01AUG2016:11:47:00.000,95,9605,1,158,2,2
5,01AUG2016:12:06:00.000,306,9605,1,149,2,2
5,01AUG2016:12:06:00.000,306,9605,1,130,2,4
4,01AUG2016:12:31:00.000,94,9605,1,149,1,
4,01AUG2016:12:31:00.000,94,9605,1,140,2,2
4,01AUG2016:12:31:00.000,94,9605,1,138,2,2
4,01AUG2016:12:31:00.000,94,9605,1,161,2,2
4,01AUG2016:12:31:00.000,94,9605,1,137,1,
4,01AUG2016:12:31:00.000,94,9605,1,136,1,
4,01AUG2016:12:31:00.000,94,9605,1,81,2,1
4,01AUG2016:14:50:00.000,104,9605,1,128,1,
4,01AUG2016:14:50:00.000,104,9605,1,83,1,
4,01AUG2016:15:31:00.000,91,9605,1,75,1,
4,01AUG2016:15:31:00.000,91,9605,1,96,1,
4,01AUG2016:15:31:00.000,91,9605,1,46,,
4,01AUG2016:17:46:00.000,271,9605,1,74,2,1
4,01AUG2016:17:46:00.000,271,9605,1,45,,
4,01AUG2016:17:46:00.000,271,9605,1,59,2,1
20,02AUG2016:10:17:00.000,2234,9605,1,118,2,2
8,02AUG2016:10:18:00.000,321,9605,1,154,2,2
3,02AUG2016:10:46:00.000,375,9605,1,156,1,
1,02AUG2016:11:18:00.000,104,9605,1,22,,
3,02AUG2016:12:07:00.000,423,9605,1,130,2,2
3,02AUG2016:14:27:00.000,267,9605,1,131,2,2
20,02AUG2016:14:57:00.000,2152,9605,1,152,2,2
19,02AUG2016:16:31:00.000,1681,9605,1,144,2,2
5,03AUG2016:09:29:00.000,66,9605,1,171,1,
5,03AUG2016:09:29:00.000,66,9605,1,152,1,
5,03AUG2016:09:29:00.000,66,9605,1,168,1,
5,03AUG2016:09:29:00.000,66,9605,1,116,1,
5,03AUG2016:10:38:00.000,139,9605,1,151,1,
5,03AUG2016:11:20:00.000,142,9605,1,31,,
7,03AUG2016:11:53:00.000,228,9605,1,96,1,
7,03AUG2016:15:18:00.000,160,9605,1,23,,
2,04AUG2016:08:11:00.000,418,9605,1,150,2,2
6,08AUG2016:12:01:00.000,204,9605,1,163,2,2
6,08AUG2016:12:01:00.000,204,9605,1,136,1,
6,08AUG2016:12:35:00.000,206,9605,1,122,2,2
6,08AUG2016:12:35:00.000,206,9605,1,136,2,2
9,09AUG2016:13:06:00.000,87,9605,1,152,2,3
6,16AUG2016:09:57:00.000,180,9605,1,40,,
6,16AUG2016:09:57:00.000,180,9605,1,54,1,
5,17AUG2016:08:45:00.000,221,9605,1,148,2,3
5,17AUG2016:08:45:00.000,221,9605,1,128,2,2
5,17AUG2016:08:45:00.000,221,9605,1,27,,
5,17AUG2016:09:08:00.000,222,9605,1,114,2,2
5,17AUG2016:09:08:00.000,222,9605,1,133,1,
5,17AUG2016:12:07:00.000,120,9605,1,15,,
3,18AUG2016:12:21:00.000,62,9605,1,19,,
5,19AUG2016:11:39:00.000,34,9605,1,72,1,
5,19AUG2016:11:39:00.000,34,9605,1,63,1,
4,22AUG2016:12:55:00.000,27,9605,1,202,1,
4,22AUG2016:12:55:00.000,27,9605,1,133,1,
4,22AUG2016:12:55:00.000,27,9605,1,102,2,1
4,22AUG2016:12:55:00.000,27,9605,1,63,1,
4,22AUG2016:13:43:00.000,19,9605,1,62,2,1
4,22AUG2016:13:43:00.000,19,9605,1,70,1,
4,22AUG2016:13:43:00.000,19,9605,1,63,1,
9,23AUG2016:11:25:00.000,61,9605,1,156,2,2
21,23AUG2016:12:28:00.000,3038,9605,1,135,2,5
3,23AUG2016:12:59:00.000,280,9605,1,136,1,
9,23AUG2016:15:14:00.000,52,9605,1,149,2,2
9,23AUG2016:15:14:00.000,52,9605,1,153,1,
17,24AUG2016:07:36:00.000,112,9605,1,154,2,3
19,24AUG2016:11:32:00.000,1505,9605,1,158,2,2
19,24AUG2016:12:05:00.000,1482,9605,1,117,2,2
7,25AUG2016:10:25:00.000,7,9605,1,143,1,
8,29AUG2016:10:38:00.000,310,9605,1,125,2,3
1,30AUG2016:10:45:00.000,174,9605,1,146,1,
5,01SEP2016:09:11:00.000,307,9605,1,165,2,3
4,01SEP2016:10:45:00.000,32,9605,1,178,1,
20,01SEP2016:11:14:00.000,2200,9605,1,143,2,8
21,02SEP2016:08:10:00.000,3224,9605,1,158,2,4
4,06SEP2016:11:18:00.000,136,9605,1,147,1,
4,06SEP2016:12:00:00.000,153,9605,1,74,2,1
6,07SEP2016:10:52:00.000,198,9605,1,53,1,
6,07SEP2016:10:52:00.000,198,9605,1,52,1,
6,07SEP2016:10:52:00.000,198,9605,1,23,,
6,07SEP2016:10:52:00.000,198,9605,1,22,,
6,07SEP2016:10:52:00.000,198,9605,1,18,,
1,08SEP2016:12:24:00.000,203,9605,1,143,1,
1,08SEP2016:12:24:00.000,203,9605,1,163,1,
1,08SEP2016:12:24:00.000,203,9605,1,132,1,
1,08SEP2016:12:24:00.000,203,9605,1,129,1,
1,08SEP2016:13:51:00.000,202,9605,1,162,1,
1,08SEP2016:13:51:00.000,202,9605,1,139,1,
1,08SEP2016:13:51:00.000,202,9605,1,133,1,
1,08SEP2016:13:51:00.000,202,9605,1,192,1,
1,08SEP2016:14:44:00.000,174,9605,1,169,1,
1,08SEP2016:14:44:00.000,174,9605,1,125,1,
1,08SEP2016:14:44:00.000,174,9605,1,127,2,1
1,08SEP2016:14:44:00.000,174,9605,1,157,1,
1,08SEP2016:14:44:00.000,174,9605,1,158,1,
1,08SEP2016:14:44:00.000,174,9605,1,159,1,
9,12SEP2016:15:08:00.000,45,9605,1,162,1,
9,12SEP2016:15:08:00.000,45,9605,1,106,1,
5,16SEP2016:08:31:00.000,56,9605,1,12,,
4,19SEP2016:12:02:00.000,55,9605,1,172,1,
4,19SEP2016:12:02:00.000,55,9605,1,103,2,1
19,19SEP2016:13:59:00.000,1585,9605,1,158,2,2
1,20SEP2016:12:34:00.000,91,9605,1,141,1,
1,20SEP2016:12:34:00.000,91,9605,1,41,,
1,20SEP2016:13:08:00.000,94,9605,1,174,2,2
5,21SEP2016:08:56:00.000,176,9605,1,172,2,2
5,23SEP2016:09:00:00.000,191,9605,1,32,,
5,23SEP2016:12:00:00.000,213,9605,1,167,1,
6,27SEP2016:11:48:00.000,13,9605,1,162,1,
6,27SEP2016:14:16:00.000,41,9605,1,123,2,1
6,27SEP2016:14:38:00.000,42,9605,1,99,2,1
6,27SEP2016:14:38:00.000,42,9605,1,158,1,
8,28SEP2016:10:16:00.000,271,9605,1,130,1,
4,03OCT2016:14:46:00.000,79,9605,1,93,1,
9,03OCT2016:16:57:00.000,47,9605,1,169,1,
17,04OCT2016:11:51:00.000,3278,9605,1,36,,
2,06OCT2016:11:07:00.000,44,9605,1,186,2,2
5,13OCT2016:09:55:00.000,94,9605,1,179,1,
5,13OCT2016:11:29:00.000,141,9605,1,171,1,
5,13OCT2016:11:29:00.000,141,9605,1,172,1,
5,13OCT2016:11:29:00.000,141,9605,1,111,2,1
3,17OCT2016:13:25:00.000,156,9605,1,58,1,
4,17OCT2016:16:12:00.000,268,9605,1,62,2,1
4,17OCT2016:16:12:00.000,268,9605,1,16,,
5,23OCT2016:15:30:00.000,98,9605,1,103,1,
5,23OCT2016:15:30:00.000,98,9605,1,163,1,
5,23OCT2016:15:52:00.000,50,9605,1,153,2,2
4,24OCT2016:12:14:00.000,31,9605,1,162,1,
7,24OCT2016:14:49:00.000,54,9605,1,,,
6,25OCT2016:10:00:00.000,25,9605,1,74,1,
6,25OCT2016:10:56:00.000,23,9605,1,151,2,8
6,25OCT2016:10:56:00.000,23,9605,1,171,2,8
5,26OCT2016:09:25:00.000,277,9605,1,48,,
5,26OCT2016:10:48:00.000,198,9605,1,53,1,
1,03NOV2016:09:55:00.000,71,9605,1,160,1,
6,04NOV2016:12:54:00.000,134,9605,1,44,,
4,07NOV2016:11:24:00.000,43,9605,1,184,1,
4,07NOV2016:14:26:00.000,67,9605,1,161,2,2
4,07NOV2016:14:26:00.000,67,9605,1,176,2,2
4,07NOV2016:14:26:00.000,67,9605,1,181,2,2
4,07NOV2016:14:26:00.000,67,9605,1,160,2,2
4,07NOV2016:14:26:00.000,67,9605,1,149,2,2
4,07NOV2016:14:26:00.000,67,9605,1,172,2,2
4,07NOV2016:14:26:00.000,67,9605,1,149,2,2
4,07NOV2016:14:26:00.000,67,9605,1,167,2,2
4,07NOV2016:14:26:00.000,67,9605,1,161,2,2
4,07NOV2016:14:26:00.000,67,9605,1,171,2,2
4,07NOV2016:14:26:00.000,67,9605,1,157,2,2
4,07NOV2016:14:26:00.000,67,9605,1,169,2,2
4,07NOV2016:14:26:00.000,67,9605,1,156,2,2
4,07NOV2016:14:26:00.000,67,9605,1,139,2,2
4,07NOV2016:14:26:00.000,67,9605,1,158,2,2
4,07NOV2016:14:26:00.000,67,9605,1,181,2,2
4,07NOV2016:14:26:00.000,67,9605,1,160,2,2
8,07NOV2016:14:51:00.000,320,9605,1,152,2,2
4,07NOV2016:15:17:00.000,60,9605,1,189,1,
2,10NOV2016:08:34:00.000,270,9605,1,31,,
2,10NOV2016:10:34:00.000,56,9605,1,34,,
17,11NOV2016:10:03:00.000,7,9605,1,27,,
17,11NOV2016:11:01:00.000,100,9605,1,21,,
17,11NOV2016:11:40:00.000,203,9605,1,66,1,
5,14NOV2016:14:25:00.000,164,9605,1,,,
18,16NOV2016:10:45:00.000,563,9605,1,57,1,
18,16NOV2016:11:17:00.000,580,9605,1,54,2,1
1,17NOV2016:08:33:00.000,99,9605,1,28,,
7,18NOV2016:12:50:00.000,89,9605,1,16,,
5,21NOV2016:08:00:00.000,224,9605,1,33,,
5,21NOV2016:09:08:00.000,225,9605,1,45,,
5,21NOV2016:09:08:00.000,225,9605,1,37,,
5,21NOV2016:10:35:00.000,149,9605,1,33,,
5,21NOV2016:10:35:00.000,149,9605,1,33,,
5,21NOV2016:10:35:00.000,149,9605,1,31,,
6,21NOV2016:11:00:00.000,31,9605,1,28,,
6,21NOV2016:11:00:00.000,31,9605,1,152,2,8
6,21NOV2016:11:00:00.000,31,9605,1,12,,
3,28NOV2016:12:44:00.000,83,9605,1,37,,
1,29NOV2016:08:22:00.000,203,9605,1,157,1,
1,29NOV2016:09:09:00.000,217,9605,1,135,1,
1,29NOV2016:09:09:00.000,217,9605,1,126,1,
1,29NOV2016:09:09:00.000,217,9605,1,134,1,
1,29NOV2016:09:09:00.000,217,9605,1,173,2,2
1,29NOV2016:09:09:00.000,217,9605,1,165,2,2
1,29NOV2016:09:09:00.000,217,9605,1,162,2,2
8,29NOV2016:10:51:00.000,285,9605,1,145,2,3
8,29NOV2016:10:51:00.000,285,9605,1,160,2,3
8,29NOV2016:10:51:00.000,285,9605,1,167,2,3
8,29NOV2016:12:24:00.000,271,9605,1,149,1,
8,29NOV2016:12:24:00.000,271,9605,1,110,2,
8,29NOV2016:12:24:00.000,271,9605,1,71,2,
8,29NOV2016:12:24:00.000,271,9605,1,70,2,
8,29NOV2016:12:24:00.000,271,9605,1,31,,
17,01DEC2016:09:17:00.000,53,9605,1,38,,
6,01DEC2016:11:15:00.000,174,9605,1,16,,
4,01DEC2016:11:33:00.000,103,9605,1,41,,
4,01DEC2016:11:33:00.000,103,9605,1,44,,
4,01DEC2016:11:33:00.000,103,9605,1,73,1,
6,01DEC2016:12:03:00.000,135,9605,1,21,,
4,01DEC2016:12:38:00.000,119,9605,1,173,2,2
4,01DEC2016:12:38:00.000,119,9605,1,37,,
4,01DEC2016:13:07:00.000,120,9605,1,48,,
1,01DEC2016:16:20:00.000,81,9605,1,21,,
5,06DEC2016:10:55:00.000,240,9605,1,39,,
2,06DEC2016:11:20:00.000,641,9605,1,162,2,2
5,06DEC2016:14:25:00.000,165,9605,1,163,2,2
7,06DEC2016:15:19:00.000,228,9605,1,30,,
4,06DEC2016:16:22:00.000,143,9605,1,59,2,1
17,07DEC2016:10:16:00.000,99,9605,1,82,1,
2,07DEC2016:11:02:00.000,84,9605,1,181,2,2
17,07DEC2016:12:57:00.000,138,9605,1,42,,
6,16DEC2016:09:28:00.000,42,9605,1,161,1,
6,16DEC2016:09:55:00.000,21,9605,1,44,,
1,16DEC2016:10:27:00.000,127,9605,1,175,2,2
4,16DEC2016:10:47:00.000,53,9605,1,153,2,2
1,16DEC2016:11:08:00.000,129,9605,1,38,,
1,16DEC2016:11:08:00.000,129,9605,1,170,2,2
1,16DEC2016:11:08:00.000,129,9605,1,181,2,2
1,16DEC2016:11:08:00.000,129,9605,1,141,2,2
1,16DEC2016:11:08:00.000,129,9605,1,176,2,2
8,16DEC2016:11:12:00.000,98,9605,1,131,2,1
1,16DEC2016:12:04:00.000,121,9605,1,153,1,
1,16DEC2016:12:04:00.000,121,9605,1,146,1,
1,16DEC2016:12:04:00.000,121,9605,1,171,2,2
1,16DEC2016:12:04:00.000,121,9605,1,143,2,2
1,16DEC2016:12:04:00.000,121,9605,1,157,1,
5,16DEC2016:12:45:00.000,50,9605,1,122,2,1
4,16DEC2016:12:53:00.000,37,9605,1,76,1,
7,16DEC2016:13:18:00.000,102,9605,1,47,,
